label	ref_count	ref_count_raw	ref_avg_int	ref_avg_gap	ref_coverage	query_count	query_count_raw	query_avg_int	query_avg_gap	query_coverage	overlaps_count
Curated-loss.all.intron!stringent.loss	10467	54371	11027.32569026464	284701.4132594574	0.03728522150033377	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	621
GI2.all.cds!stringent.loss	4203	15538	54080.53033547466	682297.0844433872	0.0734251146837518	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	563
HI2.all.trans!stringent.loss	3715	14351	79982.79596231494	753105.8463401507	0.09598418938878764	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	679
phen.lex-smallest.exon!stringent.loss	96102	97772	327.55397390272833	31884.52826654735	0.010168563390351087	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1956
GI3.lex-smallest.intron!stringent.loss	66577	67784	5476.682382804873	41020.402069752774	0.1177839401439545	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	3146
HPO-dom.lex-smallest.intron!stringent.loss	11265	11324	6161.899067909454	268619.17441860464	0.022422812122130768	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	463
HPO-rec.lex-smallest.trans!stringent.loss	1196	1207	67439.57859531773	2518813.4302422726	0.02605495510848144	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	199
CGD-dom.lex-smallest.cds!stringent.loss	800	801	70855.4425	3793998.8239700375	0.01831080776707234	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	139
Curated-loss.all.exon!stringent.loss	12666	58314	353.80775303963367	244035.37404278835	0.0014476085210392716	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	429
Curated-gain.all.cds!stringent.loss	249	1066	106361.24096385542	12276773.852	0.008555138496452614	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	70
ISCA-loss.lex-smallest.trans!stringent.loss	284	288	132844.74295774646	10729647.385964911	0.0121872863282694	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	47
HI3.lex-smallest.trans!stringent.loss	8806	9203	48199.469679763795	303307.9234699671	0.13710877249505868	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1511
Non-cod.all.cds!stringent.loss	104	254	47297.78846153846	29435794.685714286	0.0015889801634150374	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	16
Paralogs.all.intron!stringent.loss	2400	11967	4296.504166666667	1285033.6534777177	0.0033309704557808106	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	718
Curated-gain.all.exon!stringent.loss	3709	16095	360.9312483149097	834053.5628032346	0.0004324397609423782	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	173
Cancer-loss.lex-smallest.intron!stringent.loss	6395	6409	6049.503831118061	477953.5389305816	0.012496966528242382	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	189
CGD-rec.lex-smallest.intron!stringent.loss	17149	17303	5033.765350749315	175472.49970845482	0.027885348022819115	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	475
Cancer-gain.lex-smallest.trans!stringent.loss	16	16	35170.6875	182065569.47058824	0.00018177959945653408	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	2
No-phen.lex-smallest.intron!stringent.loss	80985	82872	5606.878236710502	32618.037413874004	0.14667969997127078	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	4305
Decipher-loss.lex-smallest.exon!stringent.loss	559	562	369.48121645796067	5527626.557142857	6.671883808027734e-05	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	5
ISCA-gain.all.intron!stringent.loss	535	3155	7468.968224299066	5768062.526119403	0.001290799223624015	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	15
GI1.all.cds!stringent.loss	3514	14783	99718.92743312464	781014.253485064	0.11319406526069907	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	760
Cancer-loss.all.intron!stringent.loss	6864	34786	6648.12601981352	444289.1005098325	0.014740792055112233	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	213
No-phen.all.intron!stringent.loss	82911	341329	6157.475606373099	31179.502991123118	0.16491461869412638	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	4657
Decipher-loss.all.cds!stringent.loss	44	227	84342.34090909091	68710363.31111111	0.0011987886675835589	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	10
ISCA-loss.lex-smallest.cds!stringent.loss	283	285	113348.6890459364	10787323.003521128	0.010362087107543879	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	43
HI1.all.cds!stringent.loss	3727	15106	74179.66380466863	756225.8060622318	0.08930762809080445	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	614
ISCA-loss.all.cds!stringent.loss	312	1422	113616.33333333333	9777089.827476038	0.011450901138015604	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	53
Curated-loss.lex-smallest.exon!stringent.loss	10575	10638	346.04312056737587	292361.7630484115	0.0011821018513798556	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	362
embryonic-lethal.lex-smallest.trans!stringent.loss	367	369	65301.02452316076	8347043.304347826	0.007741593457735899	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	56
All-genes.all.trans!stringent.loss	19082	73833	57516.38989623729	104708.36136875753	0.35453556877262893	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	3489
Decipher-gain.lex-smallest.exon!stringent.loss	97	97	430.78350515463916	31588118.63265306	1.3498176469557805e-05	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	0
Cancer-gain.all.intron!stringent.loss	136	1346	10175.573529411764	22586084.18978102	0.00044703559700231453	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	5
HPO-rec.lex-smallest.intron!stringent.loss	15151	15254	5022.760741865223	199285.74208025343	0.024582615651426925	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	420
Non-cod.all.exon!stringent.loss	10005	15292	382.5215392303848	308999.6286228263	0.0012362812692190163	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1108
No-phen.lex-smallest.exon!stringent.loss	90978	93160	359.0592231088835	33667.230042097624	0.010552291357417445	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	3422
GI1.lex-smallest.exon!stringent.loss	58952	59584	289.4930960781653	52221.451240818955	0.005512911950659024	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	537
phen.lex-smallest.intron!stringent.loss	88232	89708	6029.132933629522	29056.191617648725	0.17184040395743921	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	3279
ISCA-gain.all.exon!stringent.loss	640	3382	442.3890625	4829008.241809673	9.14594650277469e-05	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	6
CGD-rec.lex-smallest.cds!stringent.loss	1382	1392	58345.84298118669	2180074.8062183657	0.02604727310650416	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	202
HI3.all.trans!stringent.loss	9020	32430	52653.68070953437	290515.5982707017	0.15341915089697983	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1629
CGD-rec.lex-smallest.trans!stringent.loss	1379	1394	66431.66932559825	2176860.9710144927	0.029592641547497262	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	231
HPO-dom.all.cds!stringent.loss	978	4020	72042.09611451943	3090112.606741573	0.022759855315312164	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	166
Non-cod.all.trans!stringent.loss	3307	4531	14061.695796794678	921757.9758162032	0.015021600060697797	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	370
Paralogs.all.exon!stringent.loss	3134	13342	334.6981493299298	987122.3183413078	0.0003388415071718719	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	894
HPO-rec.all.trans!stringent.loss	1283	4702	70469.41777084957	2340549.1814641743	0.02920597044431321	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	225
Cancer-gain.lex-smallest.intron!stringent.loss	133	133	3659.1503759398497	23098438.39552239	0.00015720856382305768	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	3
GI2.lex-smallest.cds!stringent.loss	4031	4071	49082.96502108658	718706.3442460317	0.06391280668749473	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	496
Decipher-loss.lex-smallest.intron!stringent.loss	519	521	7100.42774566474	5946139.019230769	0.0011904089184858516	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	20
Prot-cod.all.trans!stringent.loss	16904	69134	66710.7088854709	116415.23744454303	0.36427497859715624	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	3277
GI3.lex-smallest.trans!stringent.loss	8541	8942	45658.271748038875	316753.7008897214	0.12597155552718164	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1394
Decipher-loss.lex-smallest.cds!stringent.loss	38	39	92122.05263157895	79286583.94871795	0.0011308148537797322	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	9
GI3.all.cds!stringent.loss	8949	27811	40745.77248854621	305144.52446927375	0.1177880862477928	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1326
HPO-rec.lex-smallest.exon!stringent.loss	16353	16463	281.9089463706965	189009.86639354288	0.001489191665168244	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	216
All-genes.all.exon!stringent.loss	217527	839886	347.8419506544015	13883.32718546578	0.02444215140333879	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	7078
Prot-cod.lex-smallest.trans!stringent.loss	16754	18284	61194.596156141815	123570.46541330946	0.331188986302556	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	3048
HI3.lex-smallest.intron!stringent.loss	76940	77907	5150.834741356902	35083.66393730261	0.12801890257162235	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	3580
embryonic-lethal.all.trans!stringent.loss	395	1652	72807.51139240507	7744743.547979798	0.009290040004982276	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	62
GI2.all.trans!stringent.loss	4161	17094	65848.02931987503	677963.4219125421	0.08850846310339006	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	641
All-genes.all.cds!stringent.loss	17844	62670	53574.02011880744	119904.88075091063	0.30880957146706733	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	2942
HI2.all.exon!stringent.loss	49496	188404	343.51410214966864	62199.22092248015	0.005492359744620574	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1015
CGD-dom.all.cds!stringent.loss	845	3530	81311.29349112426	3577977.9775413712	0.02219483294146283	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	160
HPO-dom.all.intron!stringent.loss	12190	59667	6668.1651353568495	247263.75842834878	0.026257559229172035	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	504
ISCA-loss.all.trans!stringent.loss	312	1516	130971.60576923077	9759790.003194889	0.013200064335385602	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	58
Cancer-gain.all.trans!stringent.loss	16	94	91689.125	182012375.6470588	0.00047389498476593854	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	3
No-phen.all.trans!stringent.loss	9840	36109	54336.99776422764	260237.91830098568	0.1727169814036166	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1898
Cancer-loss.all.trans!stringent.loss	530	2523	91691.89245283019	5738381.74952919	0.0156982451761999	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	99
Prot-cod.lex-smallest.cds!stringent.loss	17395	18189	48956.85972980742	128999.3583007588	0.2750947407177709	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	2707
Cancer-loss.lex-smallest.exon!stringent.loss	6888	6904	337.02148664343787	449028.3071563362	0.000749885627940874	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	114
phen.all.trans!stringent.loss	8032	33139	78036.73655378487	307343.00311216235	0.20247299204055438	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1499
CGD-rec.all.trans!stringent.loss	1493	5548	69050.70997990623	2003068.7429718876	0.03330214886098087	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	259
Essential.lex-smallest.trans!stringent.loss	2664	2699	80806.74474474475	1080828.6093808631	0.06953863059682396	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	477
GI3.all.exon!stringent.loss	87298	302687	365.1633027102568	35095.46943263955	0.010297592984472118	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	2797
CGD-rec.all.intron!stringent.loss	18541	68651	5314.622350466534	161640.54573400927	0.03183096940851407	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	564
ISCA-loss.lex-smallest.intron!stringent.loss	3598	3619	10098.254030016677	850053.8744095583	0.011736855351645406	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	118
HI2.all.intron!stringent.loss	40753	174038	7104.82546070228	68855.43652156844	0.09353137083264024	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1610
ISCA-gain.lex-smallest.trans!stringent.loss	30	30	133231.2	99731628.25806452	0.00129113452987911	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	9
CGD-rec.lex-smallest.exon!stringent.loss	18536	18699	287.77816141562363	166712.15169660677	0.0017231304461254376	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	229
Decipher-gain.all.trans!stringent.loss	13	58	64749.307692307695	221059690.7857143	0.00027190849948935186	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	4
Essential.all.intron!stringent.loss	37230	169287	6292.772387859253	76855.2414923048	0.07567969294599097	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1085
Essential.all.trans!stringent.loss	2831	12071	85144.55704697987	1007991.9389124294	0.07786478011747046	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	527
GI1.lex-smallest.cds!stringent.loss	3336	3379	92848.74730215827	834861.8492658077	0.10005675003452201	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	690
HI3.lex-smallest.cds!stringent.loss	8820	8989	39741.2246031746	311207.3246797415	0.11322807720250924	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1311
GI3.lex-smallest.exon!stringent.loss	75342	76739	360.37305885163653	40727.42238827761	0.008770690025631134	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	2381
HPO-dom.lex-smallest.cds!stringent.loss	911	917	68389.71679473107	3326068.399122807	0.02012581535740456	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	145
Curated-gain.all.trans!stringent.loss	255	1147	121968.41960784314	11970997.91015625	0.010046895351381658	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	78
Decipher-gain.lex-smallest.trans!stringent.loss	12	12	66322.5	238067810.92307693	0.0002570907410813902	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	3
Cancer-loss.lex-smallest.trans!stringent.loss	493	495	83180.4888438134	6183541.358299595	0.013246852156183255	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	86
GI3.lex-smallest.cds!stringent.loss	8696	8905	36795.363270469184	319156.59802230657	0.10336105362905947	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1222
Decipher-gain.lex-smallest.intron!stringent.loss	85	85	8871.576470588236	35987480.55813953	0.00024359256461183235	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	3
HI2.lex-smallest.cds!stringent.loss	3560	3594	62579.90814606741	806765.7789946644	0.07196630764446073	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	524
Curated-gain.all.intron!stringent.loss	3047	14946	10713.897932392518	1004931.812664042	0.010545429208306669	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	226
HI1.lex-smallest.exon!stringent.loss	45308	45670	336.2801712721815	67987.40272352072	0.0049217602392739234	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	506
CGD-dom.all.exon!stringent.loss	12996	57760	337.4526777469991	237846.57051627297	0.0014166640823103955	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	303
OMIM.lex-smallest.cds!stringent.loss	3083	3126	64299.83846902368	939507.4610894942	0.06403651789800895	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	495
phen.lex-smallest.cds!stringent.loss	7839	8018	60117.195305523666	334747.2854591837	0.15223120218315564	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1189
Cancer-gain.lex-smallest.exon!stringent.loss	149	149	510.496644295302	20637342.32	2.45710356334764e-05	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1
CGD-dom.lex-smallest.trans!stringent.loss	802	806	83739.50872817956	3771504.764632628	0.021694471697750656	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	155
HI1.lex-smallest.cds!stringent.loss	3558	3590	67484.06239460371	802351.5363866255	0.07756244015259818	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	543
Curated-loss.lex-smallest.intron!stringent.loss	9812	9868	10073.279555646148	305394.7205747478	0.03192807448762688	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	564
Cancer-loss.all.exon!stringent.loss	8289	37311	351.11280009651347	373072.01905910735	0.0009401412397552488	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	139
Decipher-gain.all.intron!stringent.loss	85	401	9417.611764705882	35986940.87209302	0.00025858540586204984	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	4
HI2.all.cds!stringent.loss	3742	13052	67661.90593265633	759413.9887790543	0.08178851291757269	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	596
Cancer-loss.all.cds!stringent.loss	526	2346	78552.00760456274	5795747.734345351	0.013347112925860636	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	90
HPO-rec.lex-smallest.cds!stringent.loss	1198	1205	59453.25125208681	2522479.0800667224	0.023007886649915574	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	177
ISCA-loss.all.exon!stringent.loss	4748	22167	399.09962089300757	651459.7782691093	0.0006121196584161399	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	68
Cancer-gain.all.exon!stringent.loss	190	1440	492.7578947368421	16207244.963350786	3.024346129770449e-05	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1
Cancer-gain.all.cds!stringent.loss	16	92	85611.8125	182018095.47058824	0.00044248441219688685	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	3
Essential.all.cds!stringent.loss	2835	11130	72599.51287477954	1018990.759167842	0.06648613263196172	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	456
Prot-cod.all.cds!stringent.loss	17750	62338	53750.882985915494	120646.68125739395	0.30819689716429666	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	2923
OMIM.all.exon!stringent.loss	48709	183883	313.99891190539734	63239.22888523917	0.004940622346731779	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1112
phen.all.cds!stringent.loss	8157	30237	65660.73164153488	313812.5550379995	0.1730136951362683	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1329
OMIM.lex-smallest.intron!stringent.loss	38419	38844	5628.547073062808	74946.23274336284	0.0698532570486062	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1427
Paralogs.lex-smallest.intron!stringent.loss	2275	2497	4044.7257142857143	1356096.5118629173	0.002972451510719619	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	675
No-phen.lex-smallest.cds!stringent.loss	9835	10182	40074.48368073208	274658.8923342822	0.12731706006323373	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1564
GI1.all.trans!stringent.loss	3468	16014	117257.50403690888	775159.5237820698	0.13136027107465292	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	853
GI2.all.exon!stringent.loss	46378	188715	372.65582819440255	66374.74676038725	0.005582956393648939	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	618
Cancer-loss.lex-smallest.cds!stringent.loss	490	491	69601.03673469387	6235382.696537678	0.011016815856780882	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	77
HPO-dom.lex-smallest.exon!stringent.loss	12196	12253	329.9443260085274	253476.5443141756	0.0012998773659042998	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	304
GI3.all.trans!stringent.loss	8739	31212	49763.31330815883	304438.88066361554	0.14048026881426234	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1507
Essential.all.exon!stringent.loss	44183	181374	328.5424484530249	69734.77777023357	0.004689116166862415	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	567
HPO-dom.all.trans!stringent.loss	990	4338	83452.28888888888	3040423.4571140264	0.0266881057049881	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	187
Non-cod.lex-smallest.exon!stringent.loss	9339	9572	373.9196916158047	331069.09807280515	0.0011280361404788389	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1055
Curated-gain.lex-smallest.cds!stringent.loss	232	233	113613.34051724138	13173043.420600858	0.008514548349845956	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	61
Paralogs.all.cds!stringent.loss	402	1225	22496.442786069652	7659141.047146402	0.0029213541323600935	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	146
HPO-rec.all.cds!stringent.loss	1285	4198	63057.92451361868	2344205.2713841368	0.026175024789695366	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	200
ISCA-loss.all.intron!stringent.loss	3906	20648	10694.826164874552	781649.1991297671	0.013494297189386864	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	140
GI2.all.intron!stringent.loss	36647	171603	7170.768084699976	77299.99656188604	0.08488841149318048	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1154
Curated-gain.lex-smallest.intron!stringent.loss	2854	2855	10085.90364400841	1074217.9485113835	0.00929850406519037	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	198
Prot-cod.lex-smallest.intron!stringent.loss	166974	172430	5830.0270341490295	12709.773786494985	0.3144587773346456	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	7389
OMIM.all.cds!stringent.loss	3281	12054	68941.7997561719	874308.1556977453	0.07306899747472784	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	563
GI2.lex-smallest.exon!stringent.loss	39436	39735	370.74208844710415	78126.04475492558	0.00472290327904489	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	491
Non-cod.lex-smallest.cds!stringent.loss	98	101	44440.897959183676	31225476.808080807	0.0014068675189209282	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	15
ISCA-gain.lex-smallest.intron!stringent.loss	499	499	7505.553106212425	6183864.282	0.0012098389145722783	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	12
HI1.all.trans!stringent.loss	3683	16452	90176.38854194949	750151.4041802388	0.10728496377322147	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	691
GI1.lex-smallest.intron!stringent.loss	55632	56197	6232.9375	49411.799345712076	0.11201127664525531	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1502
All-genes.lex-smallest.exon!stringent.loss	192442	200593	342.60470167634924	15743.601367677702	0.021297934256465093	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	6261
Paralogs.all.trans!stringent.loss	405	1375	27164.076543209878	7597724.041871921	0.0035538105350881436	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	152
All-genes.lex-smallest.cds!stringent.loss	17488	18318	48795.538540713635	128214.36525816227	0.2756541669012895	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	2726
OMIM.lex-smallest.trans!stringent.loss	3081	3142	74135.57221681272	930326.3186242699	0.07378407618138476	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	561
HI2.lex-smallest.trans!stringent.loss	3548	3611	75047.2071589628	797241.4542124543	0.08601267366161859	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	604
No-phen.all.cds!stringent.loss	10099	32148	43929.623824141	262577.4397029703	0.14331120848711998	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1682
Non-cod.lex-smallest.trans!stringent.loss	3284	3473	13187.70676004872	929183.8608828007	0.013989968344931672	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	358
phen.all.exon!stringent.loss	110824	447023	333.7545838446546	27599.272673133317	0.011948279189756869	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	2296
embryonic-lethal.lex-smallest.exon!stringent.loss	5611	5634	316.41632507574406	551301.1404133999	0.0005735132456365903	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	53
Essential.lex-smallest.cds!stringent.loss	2675	2697	67722.0568224299	1089133.3744394619	0.058519179452539156	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	411
HI3.all.exon!stringent.loss	98475	342331	350.12465092663115	31085.73547869532	0.011137634970087122	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	3013
embryonic-lethal.all.intron!stringent.loss	5606	22539	4875.371031038173	547234.8995897984	0.008828868891200863	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	152
HPO-dom.all.exon!stringent.loss	14639	64011	337.0230206981351	211116.375136612	0.0015937319505175884	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	355
Decipher-loss.lex-smallest.trans!stringent.loss	40	41	97291.55	75409408.53658536	0.001257127756566129	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	9
GI2.lex-smallest.intron!stringent.loss	35391	35657	6471.447147579893	80997.01700949368	0.07398412544930894	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1025
phen.lex-smallest.trans!stringent.loss	7737	8052	72512.7314204472	327558.3366502972	0.18123044759936374	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1351
No-phen.all.exon!stringent.loss	103941	377516	364.04217777392944	29418.69989032345	0.012223143100544741	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	4036
GI3.all.intron!stringent.loss	68695	271402	6032.587888492612	39030.93028706184	0.1338668633216102	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	3373
Decipher-loss.all.trans!stringent.loss	47	252	96528.65957446808	64398761.770833336	0.0014655425602207418	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	13
Non-cod.all.intron!stringent.loss	6085	10759	7690.284470008217	500966.48554058495	0.015116362195428909	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	952
HI1.lex-smallest.intron!stringent.loss	41755	42069	6589.709831157945	67547.75548424179	0.08888307707172688	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1160
ISCA-gain.lex-smallest.exon!stringent.loss	529	529	475.73724007561435	5840425.937735849	8.12956153068316e-05	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	3
HPO-dom.lex-smallest.trans!stringent.loss	917	927	80155.9760087241	3292128.9564270154	0.02374376274319632	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	162
GI1.all.intron!stringent.loss	58423	269840	6776.9897814217	46209.52584554293	0.12789836320322642	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1706
HI1.all.intron!stringent.loss	43656	219719	7341.8989600513105	63567.3424880317	0.10353725480489438	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	1312
GI2.lex-smallest.trans!stringent.loss	3998	4074	60830.605302651325	713297.487371843	0.07856140276672988	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	572
Non-cod.lex-smallest.intron!stringent.loss	5955	6098	7221.355667506297	512537.6492612492	0.013891361171323493	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	919
GI1.all.exon!stringent.loss	67469	285887	299.38087121492833	45582.90327552987	0.006524881410996321	11530	11530	8883.443972246314	259582.9765848582	0.03308681602383963	701
